language_code,word,pinyin,meaning_en,frequency_rank,source_freq,source_dict
fr,elle,,she,35,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,me,,me,36,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,bien,,good,37,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,si,,if,38,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,du,,of the,39,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,y,,y,40,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,suis,,am,41,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,non,,no,42,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,t',,you,43,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,avec,,with,44,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,tout,,all,45,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,plus,,more,46,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,mon,,my,47,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,m',,me,48,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,te,,you,49,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,au,,to the,50,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,fait,,do,51,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,moi,,me,52,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,s',,if,53,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,oui,,yes,54,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,va,,go,55,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,était,,was,56,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,as,,ace,57,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,faire,,to do,58,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ils,,they,59,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,sur,,on,60,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,quoi,,what,61,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,se,,se,62,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,comme,,as,63,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,sais,,know,64,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,être,,be,65,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,veux,,want,66,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ici,,here,67,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ma,,my,68,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,toi,,you,69,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,est-ce,,is this,70,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,dit,,said,71,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,lui,,him,72,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,votre,,your,73,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,es,,are,74,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,pourquoi,,why,75,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,où,,or,76,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,là,,there,77,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,rien,,nothing,78,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,cette,,this,79,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,sont,,are,80,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,quand,,when,81,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,peux,,can,82,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,dire,,say,83,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,son,,her,84,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,avez,,have,85,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,vais,,go,86,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,alors,,so,87,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ton,,your,88,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,comment,,how,89,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,par,,by,90,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ou,,or,91,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,chose,,thing,92,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,bon,,good,93,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ont,,have,94,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,merci,,thanks,95,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,juste,,just,96,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,très,,very,97,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,jamais,,never,98,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,été,,summer,99,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,aussi,,also,100,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,avoir,,to have,101,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,vraiment,,really,102,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,voir,,see,103,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,même,,even,104,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,sa,,its,105,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,oh,,oh,106,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,maintenant,,now,107,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,tous,,all,108,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,peut,,can,109,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,deux,,two,110,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ces,,these,111,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,êtes,,are,112,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,allez,,go on,113,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ta,,your,114,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,autre,,other,115,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,peu,,little,116,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,temps,,time,117,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,quelque,,some,118,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,fais,,do,119,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,toujours,,always,120,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,encore,,again,121,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,notre,,our,122,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,mes,,my,123,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,besoin,,need,124,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,avait,,had,125,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,accord,,agreement,126,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,faut,,must,127,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,dois,,have to,128,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,vie,,life,129,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,peut-être,,maybe,130,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,aller,,go,131,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,fois,,times,132,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,vu,,seen,133,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,donc,,so,134,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,sans,,without,135,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,monde,,world,136,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,étais,,was,137,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,parce,,because,138,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,avant,,before,139,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,sûr,,on,140,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,trop,,too much,141,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,quelqu',,someone,142,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,parler,,talk,143,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,personne,,person,144,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,avais,,had,145,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,père,,father,146,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,crois,,believe,147,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,après,,after,148,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,aux,,to,149,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,dieu,,god,150,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ouais,,yeah,151,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ses,,his,152,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,pense,,think,153,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,eu,,had,154,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,aime,,love,155,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,leur,,their,156,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,homme,,man,157,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,viens,,come,158,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,vrai,,true,159,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,femme,,women,160,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ok,,ok,161,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,doit,,must,162,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,veut,,wanna,163,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ans,,years,164,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,mal,,wrong,165,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,chez,,at the house of,166,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,déjà,,already,167,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,depuis,,since,168,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,beaucoup,,a lot,169,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,vos,,your,170,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,bonne,,good,171,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,mort,,dead,172,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,mieux,,better,173,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,vas,,go,174,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,mère,,mother,175,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,sera,,will be,176,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,dis,,say,177,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,fille,,girl,178,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,tes,,your,179,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,gens,,people,180,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,quel,,what,181,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,vois,,see,182,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,désolé,,sorry,183,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ca,,that,184,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,voilà,,there,185,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,avons,,have,186,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,petit,,little,187,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,maison,,house,188,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,soit,,either,189,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,cela,,that,190,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,autres,,others,191,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,toute,,all,192,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,soir,,evening,193,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,passé,,pass,194,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,prendre,,take,195,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,jour,,day,196,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,monsieur,,sir,197,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,nos,,our,198,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,savoir,,know,199,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,choses,,things,200,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,salut,,hi,201,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,cet,,this,202,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,nom,,name,203,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,argent,,money,204,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,bonjour,,good morning,205,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,nuit,,night,206,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,raison,,reason,207,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,moins,,less,208,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,arrive,,arrived,209,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,maman,,mom,210,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,reste,,stay,211,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,moment,,moment,212,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,voulais,,wanted,213,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,seul,,alone,214,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,aider,,help,215,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,air,,air,216,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,entre,,between,217,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,papa,,dad,218,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,passe,,pass,219,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,aurais,,would have,220,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,problème,,issue,221,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ah,,oh,222,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,peur,,fear,223,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,regarde,,look at,224,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,voulez,,want,225,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,gars,,guys,226,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,trouvé,,find,227,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,fils,,son,228,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,attends,,wait,229,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,savez,,know,230,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,jusqu',,until,231,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,trouver,,find,232,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,trois,,three,233,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,assez,,enough,234,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,famille,,family,235,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,dû,,of,236,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,eh,,eh,237,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,toutes,,all,238,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,plaît,,please,239,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,pourrait,,could,240,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,travail,,work,241,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,pris,,taken,242,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,pu,,could,243,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,tête,,head,244,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,quelle,,what,245,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,sait,,knows,246,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,sommes,,are,247,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,appelle,,calls,248,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,quelques,,a few,249,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,faites,,do,250,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,partir,,leave,251,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,vite,,quickly,252,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,arrête,,stop,253,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,seule,,alone,254,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,serait,,would be,255,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,voiture,,car,256,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,enfants,,children,257,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,tuer,,kill,258,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,merde,,shit,259,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,hé,,hey,260,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,pendant,,during,261,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,idée,,idea,262,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,chance,,chance,263,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,parle,,speak,264,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,aurait,,would have,265,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,part,,leaves,266,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,elles,,they,267,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,jours,,days,268,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,grand,,big,269,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,aujourd'hui,,today,270,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,venir,,come,271,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ami,,friend,272,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,demain,,tomorrow,273,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,hein,,eh,274,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,tard,,late,275,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,puis,,then,276,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,truc,,thing,277,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,passer,,pass,278,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,petite,,small,279,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,tant,,so much,280,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,connais,,know,281,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,combien,,how much,282,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,mec,,dude,283,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,sens,,sense,284,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,pouvez,,can,285,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,porte,,door,286,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,sortir,,to go out,287,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,super,,great,288,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,heure,,hour,289,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,contre,,against,290,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,coup,,cut,291,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,comprends,,understand,292,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,entendu,,heard,293,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,vient,,come,294,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,allons,,let's go,295,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ensemble,,together,296,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,nouveau,,new,297,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,amour,,love,298,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,importe,,imported,299,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,sang,,blood,300,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,désolée,,sorry,301,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,cas,,case,302,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,sous,,below,303,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,rester,,stay,304,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,amis,,friends,305,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,prends,,take,306,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,fini,,finished,307,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,hommes,,men,308,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,tué,,killed,309,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,question,,question,310,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,partie,,part,311,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,histoire,,history,312,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,devrais,,should,313,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,aide,,help,314,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,dernière,,last,315,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,demande,,request,316,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,chercher,,seek,317,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,pensais,,thought,318,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,genre,,gender,319,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,seulement,,only,320,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,police,,police,321,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,car,,because,322,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,mois,,month,323,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,frère,,brother,324,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,laisser,,to leave,325,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,aucun,,none,326,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,mettre,,put,327,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,eux,,them,328,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,laisse,,leave alone,329,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,chaque,,each,330,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ville,,city,331,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,arrivé,,arrived,332,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,devrait,,should,333,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,parlé,,speak,334,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,avez-vous,,do you have,335,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,vont,,are going,336,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,longtemps,,a long time,337,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,aucune,,none,338,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,heures,,hours,339,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,bébé,,baby,340,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,place,,place,341,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,revoir,,goodbye,342,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,putain,,damn,343,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,compris,,understood,344,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,ni,,neither,345,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,savais,,knew,346,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,leurs,,their,347,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,étaient,,were,348,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,attention,,attention,349,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,donner,,give,350,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,affaire,,affair,351,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,endroit,,place,352,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,pourrais,,could,353,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,corps,,body,354,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,façon,,way,355,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,donné,,given,356,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,est-il,,is he,357,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,voici,,here is,358,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,train,,train,359,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,dont,,of which,360,hermitdave-frequencywords-fr-50k,google-translate-gtx
fr,écoute,,listen,361,hermitdave-frequencywords-fr-50k,google-translate-gtx
